DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Oklahoma. November 18, 1913 39 Okla. 756 136 P. 746
Extracted from page: 45
","Oklahoma Trust Co. v. Stein, 1913 OK 664, 39 Okla. 756, 136 P. 746, 1913 WL 700297 (Okla. Nov. 18, 1913)
","Nov. 18, 1913",Oklahomasup,Overruled by," 1.  Murrow Indian Orphans’ Home v. McClendon 
166 P. 1101 , 64 Okla. 205 , 1917 OK 275 , Okla. , (NO. 6200 )
","June 06, 1917"
"Supreme Court of Oklahoma. March 11, 1913 35 Okla. 510 130 P. 906
Extracted from page: 45
","In re Saddler, 1913 OK 179, 35 Okla. 510, 130 P. 906, 44 L.R.A.N.S. 1195 (Okla. Mar. 11, 1913)
","Mar. 11, 1913",Oklahomasup,Overruled by," 1.  R. J. Edwards, Inc. v. Hert 
504 P.2d 407 , 1972 OK 151 , Okla. , (NO. 40338 , 42166 , 43254 )
","Nov. 28, 1972"
"Supreme Court of Oklahoma. May 20, 1913 43 Okla. 1 133 P. 38
Extracted from page: 48
","Wiley v. Edmondson, 1913 OK 350, 43 Okla. 1, 133 P. 38, 1913 WL 700786 (Okla. May 20, 1913)
","May 20, 1913",Oklahomasup,Overruled by," 1.  Bell v. Fitzpatrick 
157 P. 334 , 53 Okla. 574 , 1916 OK 229 , Okla. , (NO. 4776 )
","Feb. 29, 1916"
"Supreme Court of Oklahoma. January 07, 1913 39 Okla. 434 130 P. 544
Extracted from page: 49
","Scherer v. Hulquist, 1913 OK 34, 39 Okla. 434, 130 P. 544, 1913 WL 702191 (Okla. Jan. 07, 1913)
","Jan. 07, 1913",Oklahomasup,Overruled by," 1.  Brown v. Van Pelt 
166 P. 102 , 64 Okla. 109 , 1917 OK 329 , Okla. , (NO. 6892 )
","June 19, 1917"
"Supreme Court of Oklahoma. March 11, 1913 35 Okla. 616 130 P. 947
Extracted from page: 51
","Board of County Com'rs of Lincoln County v. Robertson, 1913 OK 164, 35 Okla. 616, 130 P. 947, 1913 WL 702859 (Okla. Mar. 11, 1913)
","Mar. 11, 1913",Oklahomasup,Overruled by," 1.  Oklahoma City-Ada-Atoka Ry. Co. v. Parks 
78 P.2d 791 , 182 Okla. 598 , 1938 OK 262 , Okla. , (NO. 27868 )
","Apr. 12, 1938"
"Supreme Court of Oklahoma. January 21, 1913 36 Okla. 684 129 P. 872
Extracted from page: 52
","Harrell v. Peters Cartridge Co., 1913 OK 53, 36 Okla. 684, 129 P. 872, 44 L.R.A.N.S. 1094, 1913 WL 703218 (Okla. Jan. 21, 1913)
","Jan. 21, 1913",Oklahomasup,Overruled by," 1.  Marathon Battery Co. v. Kilpatrick 
418 P.2d 900 , 1965 OK 212 , Okla. , (NO. 40675 )
","Dec. 28, 1965"
"Supreme Court of Oklahoma. December 18, 1928 134 Okla. 193 272 P. 830
Extracted from page: 57
","Felt v. Schaub, No. 18736, 1928 OK 731, 134 Okla. 193, 272 P. 830 (Okla. Dec. 18, 1928)
","Dec. 18, 1928",Oklahomasup,Overruled by," 1.  Reeves v. Caldwell  
66 P.2d 75 , 179 Okla. 501 , 1937 OK 147 , Okla. , (NO. 25313 )
","Mar. 02, 1937"
"Supreme Court of Oklahoma. February 14, 1928 129 Okla. 204 264 P. 142
Extracted from page: 59
","Phoenix Ins. Co. of Hartford, Conn. v. First Nat. Bank, No. 17233, 1928 OK 118, 129 Okla. 204, 264 P. 142 (Okla. Feb. 14, 1928)
","Feb. 14, 1928",Oklahomasup,Abrogated by," 1.  National Fire Ins. Co. of Hartford, Conn. v. Dallas Joint Stock Land Bank of Dallas 
50 P.2d 326 , 174 Okla. 596 , 1935 OK 865 , Okla. , (NO. 22478 )
","Sep. 25, 1935"
"Supreme Court of Oklahoma. October 30, 1928 134 Okla. 46 272 P. 882
Extracted from page: 60
","Larkin v. Barker, No. 19503, 1928 OK 636, 134 Okla. 46, 272 P. 882 (Okla. Oct. 30, 1928)
","Oct. 30, 1928",Oklahomasup,Overruled by," 1.  Pure Oil Co. v. Quarles 
82 P.2d 970 , 183 Okla. 418 , 1938 OK 422 , Okla. , (NO. 27659 )
","June 21, 1938"
"Supreme Court of Oklahoma. May 15, 1928 131 Okla. 15 267 P. 465
Extracted from page: 60
","Saxon v. Green, No. 19079, 1928 OK 331, 131 Okla. 15, 267 P. 465 (Okla. May 15, 1928)
","May 15, 1928",Oklahomasup,Overruled by," 1.  Staner v. McGrath 
51 P.2d 795 , 174 Okla. 454 , 1935 OK 958 , Okla. , (NO. 23497 )
","Oct. 08, 1935"
