DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Minnesota. July 01, 1861 5 Minn. 347 1861 WL 1812
Extracted from page: 6
","Prince v. Heenan, 5 Minn. 347, 5 Gil. 279, 1861 WL 1812 (Minn. July 01, 1861)
","July 01, 1861",Minnesota,Overruled by," 1.  Aultman, Miller & Co. v. Markley  
63 N.W. 1078 , 61 Minn. 404 , Minn.
","June 20, 1895"
"Supreme Court of Minnesota. January 01, 1865 10 Minn. 267 1865 WL 964
Extracted from page: 6
","Winona & St. P. R. Co. v. Denman, 10 Minn. 267, 10 Gil. 208, 1865 WL 964 (Minn. 1865)
","June 15, 1865",Minnesota,Overruled by," 1.  State by Mondale v. McAndrews 
175 N.W.2d 492 , 286 Minn. 115 , Minn. , (NO. 41180 )
","Feb. 06, 1970"
"Supreme Court of Minnesota. January 01, 1867 12 Minn. 335 1867 WL 1971
Extracted from page: 9
","Berthold v. Holman, 12 Minn. 335, 93 Am. Dec. 233, 12 Gil. 221, 1867 WL 1971 (Minn. 1867)
","June 15, 1867",Minnesota,Overruled by," 1.  Hallibert v. Porter 
11 N.W. 84 , 28 Minn. 496 , Minn.
","Dec. 22, 1881"
"Supreme Court of Minnesota. July 01, 1864 9 Minn. 303 1864 WL 1422
Extracted from page: 9
","Stone v. Myers, 9 Minn. 303, 86 Am. Dec. 104, 9 Gil. 287, 1864 WL 1422 (Minn. July 01, 1864)
","July 01, 1864",Minnesota,Overruled by," 1.  Lydiard v. Chute 
47 N.W. 967 , 45 Minn. 277 , Minn.
","Feb. 20, 1891"
"Supreme Court of Minnesota. August 17, 2011 806 N.W.2d 1 2011 WL 3586167
Extracted from page: 11
","State v. Heiges, No. A09-0300, 806 N.W.2d 1, 2011 WL 3586167 (Minn. Aug. 17, 2011)
","Aug. 17, 2011",Minnesota,Abrogated by," 1.  State v. Holl  
966 N.W.2d 803 , Minn. , (NO. A19-1464 )
","Nov. 17, 2021"
"Supreme Court of Minnesota. September 02, 2010 787 N.W.2d 575 2010 WL 3430912
Extracted from page: 16
","Gassler v. State, No. A09-1534, 787 N.W.2d 575, 2010 WL 3430912 (Minn. Sep. 02, 2010)
","Sep. 02, 2010",Minnesota,Abrogated by," 1.  Henderson v. State  
906 N.W.2d 501 , Minn. , (NO. A17-0124 )
","Jan. 31, 2018"
"Supreme Court of Minnesota. August 24, 1882 29 Minn. 390 13 N.W. 189
Extracted from page: 22
","Pugh v. Winona & St. P.R. Co., 29 Minn. 390, 13 N.W. 189 (Minn. Aug. 24, 1882)
","Aug. 24, 1882",Minnesota,Overruled by," 1.  State v. O’Brien 
85 N.W. 1135 , 83 Minn. 6 , Minn.
","Apr. 12, 1901"
"Supreme Court of Minnesota. June 07, 1882 29 Minn. 187 12 N.W. 529
Extracted from page: 22
","State v. Cotton, 29 Minn. 187, 12 N.W. 529 (Minn. June 07, 1882)
","June 07, 1882",Minnesota,Overruled by," 1.  State v. Sweeney 
21 N.W. 847 , 33 Minn. 23 , Minn.
","Dec. 22, 1884"
"Supreme Court of Minnesota. June 21, 1882 29 Minn. 242 13 N.W. 39
Extracted from page: 23
","Wilmes v. Minneapolis & N. W. R. Co., 29 Minn. 242, 13 N.W. 39 (Minn. June 21, 1882)
","June 21, 1882",Minnesota,Overruled by," 1.  State by Mondale v. McAndrews 
175 N.W.2d 492 , 286 Minn. 115 , Minn. , (NO. 41180 )
","Feb. 06, 1970"
"Supreme Court of Minnesota. December 19, 1882 30 Minn. 96 14 N.W. 458
Extracted from page: 23
","Dosdall v. County Com'rs of Olmsted County, 30 Minn. 96, 14 N.W. 458, 44 Am. Rep. 185 (Minn. Dec. 19, 1882)
","Dec. 19, 1882",Minnesota,Overruled by," 1.  Spanel v. Mounds View School Dist. No. 621 
118 N.W.2d 795 , 264 Minn. 279 , Minn. , (NO. 38513 )
","Dec. 14, 1962"
"Supreme Court of Minnesota. July 19, 1882 29 Minn. 318 13 N.W. 134
Extracted from page: 23
","Sheldon v. Minneapolis & St. L. Ry. Co., 29 Minn. 318, 13 N.W. 134 (Minn. July 19, 1882)
","July 19, 1882",Minnesota,Overruled by," 1.  State by Mondale v. McAndrews 
175 N.W.2d 492 , 286 Minn. 115 , Minn. , (NO. 41180 )
","Feb. 06, 1970"
"Supreme Court of Minnesota. August 03, 1882 29 Minn. 336 13 N.W. 168
Extracted from page: 23
","Fitzgerald v. St. Paul, M. & M. Ry. Co., 29 Minn. 336, 13 N.W. 168, 43 Am. Rep. 212, 1882 WL 140 (Minn. Aug. 03, 1882)
","Aug. 03, 1882",Minnesota,Overruled by," 1.  Rosse v. St. Paul & D. Ry. Co.
71 N.W. 20 , 68 Minn. 216 , 37 L.R.A. 591 , 64 Am.St.Rep. 472 , Minn.
","May 12, 1897"
"Supreme Court of Minnesota. August 03, 1882 29 Minn. 336 13 N.W. 168
Extracted from page: 23
","Fitzgerald v. St. Paul, M. & M. Ry. Co., 29 Minn. 336, 13 N.W. 168, 43 Am. Rep. 212, 1882 WL 140 (Minn. Aug. 03, 1882)
","Aug. 03, 1882",Minnesota,Overruled by," 2.  Mattson v. Minnesota & N. W. R. Co. 
104 N.W. 443 , 95 Minn. 477 , 70 L.R.A. 503 , 111 Am.St.Rep. 483 , 5 Am.Ann.Cas. 498 , Minn.
","July 21, 1905"
"Supreme Court of Minnesota. July 19, 1882 29 Minn. 309 13 N.W. 177
Extracted from page: 24
","Culbertson v. Cox, 29 Minn. 309, 13 N.W. 177, 43 Am. Rep. 204 (Minn. July 19, 1882)
","July 19, 1882",Minnesota,Overruled by," 1.  Antell v. Pearl Assur. Co. 
89 N.W.2d 726 , 252 Minn. 118 , Minn. , (NO. 37205 )
","Apr. 03, 1958"
"Supreme Court of Minnesota. January 09, 1877 23 Minn. 268 1877 WL 3849
Extracted from page: 24
","Curtis v. Jackson, 23 Minn. 268, 1877 WL 3849 (Minn. Jan. 09, 1877)
","Jan. 09, 1877",Minnesota,Overruled by," 1.  Godfrey v. Valentine 
40 N.W. 163 , 39 Minn. 336 , 12 Am.St.Rep. 657 , Minn.
","Nov. 07, 1888"
"Supreme Court of Minnesota. January 10, 1877 23 Minn. 276 1877 WL 3851
Extracted from page: 25
","Phelps v. City of Mankato, 23 Minn. 276, 1877 WL 3851 (Minn. Jan. 10, 1877)
","Jan. 10, 1877",Minnesota,Overruled by," 1.  Morse v. Minneapolis & St. L.R. Co. 
16 N.W. 358 , 30 Minn. 465 , Minn.
","June 14, 1883"
"Supreme Court of Minnesota. May 30, 2008 751 N.W.2d 538 2008 WL 2229490
Extracted from page: 30
","State v. Shriner, No. A07-181, 751 N.W.2d 538, 2008 WL 2229490 (Minn. May 30, 2008)
","May 30, 2008",Minnesota,Abrogated by," 1.  Missouri v. McNeely  
133 S.Ct. 1552 , 569 U.S. 141 , 185 L.Ed.2d 696 , 81 USLW 4250 , 13 Cal. Daily Op. Serv. 3752 , 2013 Daily Journal D.A.R. 4918 , 24 Fla. L. Weekly Fed. S 150 , U.S.Mo. , (NO. 11-1425 )
","Apr. 17, 2013"
"Supreme Court of Minnesota. November 22, 1991 477 N.W.2d 512 1991 WL 242908
Extracted from page: 38
","State v. Shepherd, No. C6-90-2403, 477 N.W.2d 512, 1991 WL 242908 (Minn. Nov. 22, 1991)
","Nov. 22, 1991",Minnesota,Abrogated by," 1.  State v. Dahlin  
695 N.W.2d 588 , Minn. , (NO. A03-1454 )
","May 12, 2005"
"Supreme Court of Minnesota. November 16, 1945 221 Minn. 1 20 N.W.2d 532
Extracted from page: 41
","Benesh v. Garvais, No. 34003, 221 Minn. 1, 20 N.W.2d 532 (Minn. Nov. 16, 1945)
","Nov. 16, 1945",Minnesota,Overruled by," 1.  Couillard v. Charles T. Miller Hospital, Inc. 
92 N.W.2d 96 , 253 Minn. 418 , Minn. , (NO. 37423 )
","Aug. 15, 1958"
"Supreme Court of Minnesota. July 06, 1945 220 Minn. 352 19 N.W.2d 788
Extracted from page: 42
","Medved v. Doolittle, No. 34007, 220 Minn. 352, 19 N.W.2d 788 (Minn. July 06, 1945)
","July 06, 1945",Minnesota,Overruled by," 1.  Strobel v. Chicago, R. I. & P. R. Co. 
96 N.W.2d 195 , 255 Minn. 201 , Minn. , (NO. 37562 )
","Apr. 17, 1959"
"Supreme Court of Minnesota. June 14, 1946 222 Minn. 153 23 N.W.2d 576
Extracted from page: 44
","Farmers Co-op. Ass'n of Bertha, Minn. v. Kotz, No. 34142, 222 Minn. 153, 23 N.W.2d 576 (Minn. June 14, 1946)
","June 14, 1946",Minnesota,Abrogated by," 1.  Rubey v. Vannett  
714 N.W.2d 417 , Minn. , (NO. A05-310 )
","May 04, 2006"
"Supreme Court of Minnesota. November 01, 1946 223 Minn. 1 26 N.W.2d 355
Extracted from page: 44
","Anderson v. Sears, Roebuck & Co., No. 34204, 223 Minn. 1, 26 N.W.2d 355 (Minn. Nov. 01, 1946)
","Nov. 01, 1946",Minnesota,Overruled by," 1.  Ryan v. Griffin 
62 N.W.2d 504 , 241 Minn. 91 , Minn. , (NO. 36128 )
","Jan. 22, 1954"
"Supreme Court of Minnesota. August 30, 1946 222 Minn. 312 24 N.W.2d 244
Extracted from page: 46
","Alexander Co. v. City of Owatonna, No. 34184, 222 Minn. 312, 24 N.W.2d 244 (Minn. Aug. 30, 1946)
","Aug. 30, 1946",Minnesota,Overruled by," 1.  Johnson v. City of Plymouth 
263 N.W.2d 603 , Minn. , (NO. 47651 )
","Jan. 20, 1978"
"Supreme Court of Minnesota. July 03, 1947 224 Minn. 305 28 N.W.2d 697
Extracted from page: 46
","Lloyd v. Minnesota Valley Canning Co., No. 34417, 224 Minn. 305, 28 N.W.2d 697 (Minn. July 03, 1947)
","July 03, 1947",Minnesota,Overruled by," 1.  Frank v. Anderson Bros. 
51 N.W.2d 805 , 236 Minn. 81 , Minn. , (NO. 35568 )
","Feb. 21, 1952"
"Supreme Court of Minnesota. July 01, 1862 8 Minn. 13 1862 WL 1302
Extracted from page: 53
","Brimhall v. Van Campen, 8 Minn. 13, 82 Am. Dec. 118, 8 Gil. 1, 1862 WL 1302 (Minn. July 01, 1862)
","July 01, 1862",Minnesota,Overruled by," 1.  Myers v. Chicago, St. P., M. & O. Ry. Co. 
72 N.W. 694 , 69 Minn. 476 , 65 Am.St.Rep. 579 , Minn.
","Oct. 27, 1897"
"Supreme Court of Minnesota. December 01, 1858 2 Minn. 350 1858 WL 2566
Extracted from page: 54
","Mason v. Callender, 2 Minn. 350, 72 Am. Dec. 102, 2 Gil. 302, 1858 WL 2566 (Minn. Dec. 01, 1858)
","Dec. 01, 1858",Minnesota,Overruled by," 1.  Talcott v. Marston 
3 Minn. 339 , 1859 WL 3099 , 3 Gil. 238 , Minn.
","Dec. 01, 1859"
"Supreme Court of Minnesota. September 20, 1974 301 Minn. 202 221 N.W.2d 703
Extracted from page: 56
","Jacobson v. Rauenhorst Corp., No. 44187, 301 Minn. 202, 221 N.W.2d 703, 1974 WL 444403 (Minn. Sep. 20, 1974)
","Sep. 20, 1974",Minnesota,Overruled by," 1.  Farmington Plumbing & Heating Co. v. Fischer Sand and Aggregate, Inc. 
281 N.W.2d 838 , Minn. , (NO. 47835 )
","Mar. 30, 1979"
"Supreme Court of Minnesota. February 22, 1974 298 Minn. 346 215 N.W.2d 810
Extracted from page: 57
","Hillman v. Wallin, No. 43651, 298 Minn. 346, 215 N.W.2d 810 (Minn. Feb. 22, 1974)
","Feb. 22, 1974",Minnesota,Overruled by," 1.  Tolbert v. Gerber Industries, Inc.  
255 N.W.2d 362 , Minn. , (NO. 45290 )
","Apr. 22, 1977"
"Supreme Court of Minnesota. May 10, 1974 300 Minn. 123 218 N.W.2d 197
Extracted from page: 58
","State v. Caron, No. 44290, 300 Minn. 123, 218 N.W.2d 197, 1974 WL 443543 (Minn. May 10, 1974)
","May 10, 1974",Minnesota,Abrogated by," 1.  State v. Ramey  
721 N.W.2d 294 , Minn. , (NO. A04-1056 )
","Sep. 14, 2006"
"Supreme Court of Minnesota. June 28, 1974 300 Minn. 301 220 N.W.2d 268
Extracted from page: 60
","Kowalske v. Armour & Co., No. 44216, 300 Minn. 301, 220 N.W.2d 268 (Minn. June 28, 1974)
","June 28, 1974",Minnesota,Overruled by," 1.  Ruberg v. Skelly Oil Co. 
297 N.W.2d 746 , Minn. , (NO. 49793 )
","Sep. 05, 1980"
"Supreme Court of Minnesota. May 31, 2013 831 N.W.2d 311 2013 WL 2364079
Extracted from page: 3
","Chambers v. State, No. A11-1954, 831 N.W.2d 311, 2013 WL 2364079 (Minn. May 31, 2013)
","May 31, 2013",Minnesota,Overruled by," 1.  Jackson v. State 
883 N.W.2d 272 , Minn. , (NO. A14-2060 )
","Aug. 03, 2016"
"Supreme Court of Minnesota. May 31, 2013 831 N.W.2d 311 2013 WL 2364079
Extracted from page: 3
","Chambers v. State, No. A11-1954, 831 N.W.2d 311, 2013 WL 2364079 (Minn. May 31, 2013)
","May 31, 2013",Minnesota,Abrogated by," 2.  Montgomery v. Louisiana
136 S.Ct. 718 , 577 U.S. 190 , 193 L.Ed.2d 599 , 84 USLW 4063 , 16 Cal. Daily Op. Serv. 875 , 2016 Daily Journal D.A.R. 778 , 25 Fla. L. Weekly Fed. S 611 , U.S.La. , (NO. 14-280 )
","Jan. 25, 2016"
"Supreme Court of Minnesota. January 03, 1930 179 Minn. 136 228 N.W. 558
Extracted from page: 7
","Edelstein v. Levine, No. 27644, 179 Minn. 136, 228 N.W. 558 (Minn. Jan. 03, 1930)
","Jan. 03, 1930",Minnesota,Abrogated by," 1.  Rubey v. Vannett  
714 N.W.2d 417 , Minn. , (NO. A05-310 )
","May 04, 2006"
"Supreme Court of Minnesota. November 28, 1930 181 Minn. 518 233 N.W. 310
Extracted from page: 9
","Glidden Co. v. Retail Hardware Mut. Fire Ins. Co. of Minnesota, No. 27939-27941, 181 Minn. 518, 233 N.W. 310, 77 A.L.R. 616 (Minn. Nov. 28, 1930)
","Nov. 28, 1930",Minnesota,Overruled by," 1.  Park Const. Co. v. Independent School Dist. No. 32, Carver County 
296 N.W. 475 , 209 Minn. 182 , 135 A.L.R. 59 , Minn. , (NO. 32440 )
","Jan. 17, 1941"
"Supreme Court of Minnesota. November 14, 1930 181 Minn. 471 233 N.W. 14
Extracted from page: 9
","Normandin v. Freidson, No. 28120, 181 Minn. 471, 233 N.W. 14 (Minn. Nov. 14, 1930)
","Nov. 14, 1930",Minnesota,Overruled by," 1.  Johnson v. O’Brien 
105 N.W.2d 244 , 258 Minn. 502 , 88 A.L.R.2d 577 , Minn. , (NO. 37800 , 37801 )
","July 29, 1960"
"Supreme Court of Minnesota. April 04, 1930 180 Minn. 52 230 N.W. 457
Extracted from page: 12
","Boright v. Chicago, R. I. & P.R. Co., No. 27700, 180 Minn. 52, 230 N.W. 457 (Minn. Apr. 04, 1930)
","Apr. 04, 1930",Minnesota,Overruled by," 1.  Johnson v. Chicago, B. & Q. R. Co.  
66 N.W.2d 763 , 243 Minn. 58 , Minn. , (NO. 36355 )
","Oct. 15, 1954"
"Supreme Court of Minnesota. April 17, 1930 180 Minn. 185 230 N.W. 473
Extracted from page: 12
","Lundblad v. Erickson, No. 27843, 180 Minn. 185, 230 N.W. 473 (Minn. Apr. 17, 1930)
","Apr. 17, 1930",Minnesota,Overruled by," 1.  Laramie Motors, Inc. v. Larson 
92 N.W.2d 803 , 253 Minn. 484 , Minn. , (NO. 37477 )
","Nov. 07, 1958"
"Supreme Court of Minnesota. July 13, 1979 289 N.W.2d 60
Extracted from page: 21
","Robinson v. Lamott, No. 49144, 289 N.W.2d 60 (Minn. July 13, 1979)
","July 13, 1979",Minnesota,Overruled by," 1.  Johnson v. Helary, Inc. 
342 N.W.2d 146 , Minn. , (NO. C2-83-807 )
","Jan. 13, 1984"
"Supreme Court of Minnesota. March 16, 1979 278 N.W.2d 49
Extracted from page: 25
","Lanoue v. Fireman's Fund American Ins. Companies, No. 48272, 278 N.W.2d 49 (Minn. Mar. 16, 1979)
","Mar. 16, 1979",Minnesota,Overruled by," 1.  American Standard Ins. Co. v. Le 
551 N.W.2d 923 , Minn. , (NO. CX-95-1239 )
","Aug. 08, 1996"
"Supreme Court of Minnesota. July 10, 1885 34 Minn. 18 24 N.W. 302
Extracted from page: 27
","State v. Rheams, 34 Minn. 18, 24 N.W. 302 (Minn. July 10, 1885)
","July 10, 1885",Minnesota,Overruled by," 1.  Hauwiller v. State 
295 N.W.2d 641 , Minn. , (NO. 50136 )
","Aug. 08, 1980"
"Supreme Court of Minnesota. November 21, 1885 34 Minn. 266 26 N.W. 6
Extracted from page: 28
","First Nat. Bank of Fargo v. Briggs, 34 Minn. 266, 26 N.W. 6 (Minn. Nov. 21, 1885)
","Nov. 21, 1885",Minnesota,Overruled by," 1.  Barrett v. Smith 
237 N.W. 15 , 183 Minn. 431 , Minn. , (NO. 28341 )
","May 29, 1931"
"Supreme Court of Minnesota. February 10, 1967 276 Minn. 543 148 N.W.2d 564
Extracted from page: 28
","Hovanetz v. Anderson, No. 39876, 276 Minn. 543, 148 N.W.2d 564 (Minn. Feb. 10, 1967)
","Feb. 10, 1967",Minnesota,Overruled by," 1.  Beaudette v. Frana  
173 N.W.2d 416 , 285 Minn. 366 , Minn. , (NO. 41798 , 41829 )
","Dec. 19, 1969"
"Supreme Court of Minnesota. April 21, 1967 276 Minn. 362 150 N.W.2d 233
Extracted from page: 30
","Iowa Nat. Mut. Ins. Co. v. Universal Underwriters Ins. Co., No. 40123, 276 Minn. 362, 150 N.W.2d 233 (Minn. Apr. 21, 1967)
","Apr. 21, 1967",Minnesota,Overruled by," 1.  Cargill, Inc. v. Ace American Ins. Co.  
784 N.W.2d 341 , 71 ERC 1197 , Minn. , (NO. A08-1082 )
","June 30, 2010"
"Supreme Court of Minnesota. December 08, 1967 278 Minn. 408 154 N.W.2d 813
Extracted from page: 31
","State ex rel. Boswell v. Tahash, No. 40504, 278 Minn. 408, 154 N.W.2d 813 (Minn. Dec. 08, 1967)
","Dec. 08, 1967",Minnesota,Overruled by," 1.  State v. Jeffries 
806 N.W.2d 56 , Minn. , (NO. A09-1391 )
","Oct. 19, 2011"
"Supreme Court of Minnesota. January 13, 1967 275 Minn. 496 148 N.W.2d 143
Extracted from page: 33
","Boland v. Morrill, No. 40174, 275 Minn. 496, 148 N.W.2d 143 (Minn. Jan. 13, 1967)
","Jan. 13, 1967",Minnesota,Overruled by," 1.  Busch v. Busch Const., Inc.  
262 N.W.2d 377 , Minn. , (NO. 47231 , 47361 )
","Dec. 09, 1977"
"Supreme Court of Minnesota. August 11, 1967 277 Minn. 398 152 N.W.2d 514
Extracted from page: 34
","State ex rel. Hartmann v. Lund, No. 40673, 277 Minn. 398, 152 N.W.2d 514 (Minn. Aug. 11, 1967)
","Aug. 11, 1967",Minnesota,Overruled by," 1.  Keiser v. Sheppard 
194 N.W.2d 286 , 292 Minn. 214 , Minn. , (NO. 42893 , 42904 )
","Jan. 28, 1972"
"Supreme Court of Minnesota. April 28, 1939 205 Minn. 237 285 N.W. 715
Extracted from page: 35
","Johnson v. Kruse, No. 32027, 205 Minn. 237, 285 N.W. 715 (Minn. Apr. 28, 1939)
","Apr. 28, 1939",Minnesota,Overruled by," 1.  Bennett v. Johnson 
42 N.W.2d 44 , 230 Minn. 404 , Minn. , (NO. 35044 )
","Mar. 24, 1950"
"Supreme Court of Minnesota. June 23, 1939 205 Minn. 485 286 N.W. 404
Extracted from page: 35
","Honan v. Kinney, No. 31979, 205 Minn. 485, 286 N.W. 404 (Minn. June 23, 1939)
","June 23, 1939",Minnesota,Overruled by," 1.  Johnson v. O’Brien 
105 N.W.2d 244 , 258 Minn. 502 , 88 A.L.R.2d 577 , Minn. , (NO. 37800 , 37801 )
","July 29, 1960"
"Supreme Court of Minnesota. February 10, 1939 204 Minn. 474 283 N.W. 778
Extracted from page: 35
","Sworski v. Colman, No. 31950, 204 Minn. 474, 283 N.W. 778 (Minn. Feb. 10, 1939)
","Feb. 10, 1939",Minnesota,Overruled by," 1.  Strobel v. Chicago, R. I. & P. R. Co. 
96 N.W.2d 195 , 255 Minn. 201 , Minn. , (NO. 37562 )
","Apr. 17, 1959"
"Supreme Court of Minnesota. March 17, 1939 204 Minn. 595 284 N.W. 785
Extracted from page: 35
","Norwood v. Travelers Ins. Co., No. 31930, 204 Minn. 595, 284 N.W. 785, 131 A.L.R. 1496 (Minn. Mar. 17, 1939)
","Mar. 17, 1939",Minnesota,Overruled by," 1.  Lange v. Fidelity & Cas. Co. of New York 
185 N.W.2d 881 , 290 Minn. 61 , Minn. , (NO. 42489 )
","Apr. 02, 1971"
"Supreme Court of Minnesota. January 13, 1939 204 Minn. 287 283 N.W. 404
Extracted from page: 36
","Hessian v. Ervin, No. 32019, 204 Minn. 287, 283 N.W. 404 (Minn. Jan. 13, 1939)
","Jan. 13, 1939",Minnesota,Overruled by," 1.  Christensen v. Minneapolis Mun. Employees Retirement Bd. 
331 N.W.2d 740 , 4 Employee Benefits Cas. 1209 , Minn. , (NO. C7-82-601 )
","Mar. 18, 1983"
"Supreme Court of Minnesota. July 07, 1939 206 Minn. 1 287 N.W. 857
Extracted from page: 38
","McGough v. McCarthy Imp. Co., No. 32040, 206 Minn. 1, 287 N.W. 857 (Minn. July 07, 1939)
","July 07, 1939",Minnesota,Overruled by," 1.  Williams v. Holm  
181 N.W.2d 107 , 288 Minn. 371 , Minn. , (NO. 42275 )
","Oct. 30, 1970"
"Supreme Court of Minnesota. March 11, 1949 228 Minn. 96 36 N.W.2d 590
Extracted from page: 58
","State v. Barrett & Zimmerman, No. 34743, 228 Minn. 96, 36 N.W.2d 590 (Minn. Mar. 11, 1949)
","Mar. 11, 1949",Minnesota,Overruled by," 1.  Independent-Consolidated School Dist. No. 27 of Mower County v. Waldron 
63 N.W.2d 555 , 241 Minn. 326 , Minn. , (NO. 36150 )
","Feb. 26, 1954"
"Supreme Court of Minnesota. January 28, 1949 227 Minn. 477 35 N.W.2d 705
Extracted from page: 59
","Halek v. City of St. Paul, No. 34611, 227 Minn. 477, 35 N.W.2d 705 (Minn. Jan. 28, 1949)
","Jan. 28, 1949",Minnesota,Overruled by," 1.  Christensen v. Minneapolis Mun. Employees Retirement Bd. 
331 N.W.2d 740 , 4 Employee Benefits Cas. 1209 , Minn. , (NO. C7-82-601 )
","Mar. 18, 1983"
"Supreme Court of Minnesota. April 10, 1997 562 N.W.2d 276 1997 WL 166240
Extracted from page: 4
","State v. Mills, No. C4-96-1327, 562 N.W.2d 276, 1997 WL 166240 (Minn. Apr. 10, 1997)
","Apr. 10, 1997",Minnesota,Overruled by," 1.  State v. McCoy 
682 N.W.2d 153 , Minn. , (NO. C4-02-1788 )
","July 01, 2004"
"Supreme Court of Minnesota. January 18, 1963 264 Minn. 435 119 N.W.2d 729
Extracted from page: 6
","Oak Center Creamery Co. v. Grobe, No. 38837, 264 Minn. 435, 119 N.W.2d 729 (Minn. Jan. 18, 1963)
","Jan. 18, 1963",Minnesota,Overruled by," 1.  Elwell v. Hennepin County  
221 N.W.2d 538 , 301 Minn. 63 , Minn. , (NO. 44303 )
","Aug. 23, 1974"
"Supreme Court of Minnesota. May 03, 1963 265 Minn. 326 121 N.W.2d 577
Extracted from page: 6
","State v. Briton, No. 38792, 265 Minn. 326, 121 N.W.2d 577 (Minn. May 03, 1963)
","May 03, 1963",Minnesota,Overruled by," 1.  State v. Clark  
134 N.W.2d 857 , 270 Minn. 538 , Minn. , (NO. 39012 )
","Apr. 09, 1965"
"Supreme Court of Minnesota. March 29, 1963 265 Minn. 185 121 N.W.2d 613
Extracted from page: 6
","Gopher State Business Opportunities, Inc. v. Stockman, No. 38683, 265 Minn. 185, 121 N.W.2d 613 (Minn. Mar. 29, 1963)
","Mar. 29, 1963",Minnesota,Overruled by," 1.  McDonald v. Stonebraker  
255 N.W.2d 827 , Minn. , (NO. 46603 )
","June 17, 1977"
"Supreme Court of Minnesota. February 06, 1914 124 Minn. 515 145 N.W. 385
Extracted from page: 8
","State v. Georgian, 124 Minn. 515, 145 N.W. 385 (Minn. Feb. 06, 1914)
","Feb. 06, 1914",Minnesota,Overruled by," 1.  State v. Sanders  
376 N.W.2d 196 , Minn. , (NO. C0-83-1812 )
","Oct. 18, 1985"
"Supreme Court of Minnesota. October 30, 1914 127 Minn. 231 149 N.W. 368
Extracted from page: 8
","Daley v. Towne, No. 18740, 127 Minn. 231, 149 N.W. 368 (Minn. Oct. 30, 1914)
","Oct. 30, 1914",Minnesota,Overruled by," 1.  Johnson v. O’Brien  
105 N.W.2d 244 , 258 Minn. 502 , 88 A.L.R.2d 577 , Minn. , (NO. 37800 , 37801 )
","July 29, 1960"
"Supreme Court of Minnesota. January 30, 1914 124 Minn. 421 145 N.W. 173
Extracted from page: 11
","Stevens v. Wisconsin Farm Land Co., 124 Minn. 421, 145 N.W. 173 (Minn. Jan. 30, 1914)
","Jan. 30, 1914",Minnesota,Overruled by," 1.  Engelstad v. Cargill, Inc. 
336 N.W.2d 284 , Minn. , (NO. CO-82-1394 )
","July 15, 1983"
"Supreme Court of Minnesota. March 13, 1914 125 Minn. 174 145 N.W. 1075
Extracted from page: 12
","Gibbs v. Minneapolis Fire Dept. Relief Ass'n, 125 Minn. 174, 145 N.W. 1075, Am. Ann. Cas. 1915C,749 (Minn. Mar. 13, 1914)
","Mar. 13, 1914",Minnesota,Overruled by," 1.  Christensen v. Minneapolis Mun. Employees Retirement Bd.  
331 N.W.2d 740 , 4 Employee Benefits Cas. 1209 , Minn. , (NO. C7-82-601 )
","Mar. 18, 1983"
"Supreme Court of Minnesota. December 04, 1914 127 Minn. 416 149 N.W. 735
Extracted from page: 13
","Seeger v. Young, No. 18777, 127 Minn. 416, 149 N.W. 735 (Minn. Dec. 04, 1914)
","Dec. 04, 1914",Minnesota,Overruled by," 1.  Application of Mitchell  
13 N.W.2d 20 , 216 Minn. 368 , Minn. , (NO. 33453 , 33707 )
","Jan. 28, 1944"
"Supreme Court of Minnesota. June 04, 1915 129 Minn. 496 152 N.W. 877
Extracted from page: 16
","Keegan v. G. Heilman Brewing Co., No. 165, 129 Minn. 496, 152 N.W. 877, L.R.A. 1916F,1149 (Minn. June 04, 1915)
","June 04, 1915",Minnesota,Overruled by," 1.  Johnson v. O’Brien 
105 N.W.2d 244 , 258 Minn. 502 , 88 A.L.R.2d 577 , Minn. , (NO. 37800 , 37801 )
","July 29, 1960"
"Supreme Court of Minnesota. February 20, 1970 286 Minn. 199 175 N.W.2d 184
Extracted from page: 18
","Weise v. Red Owl Stores, Inc., No. 41680, 286 Minn. 199, 175 N.W.2d 184 (Minn. Feb. 20, 1970)
","Feb. 20, 1970",Minnesota,Overruled by," 1.  State by Humphrey v. Alpine Air Products, Inc.  
500 N.W.2d 788 , Minn. , (NO. C8-92-740 )
","May 21, 1993"
"Supreme Court of Minnesota. December 09, 1970 288 Minn. 496 182 N.W.2d 887
Extracted from page: 19
","Head v. Special School Dist. No. 1, No. 42734, 288 Minn. 496, 182 N.W.2d 887, 75 L.R.R.M. (BNA) 2880, 64 Lab. Cas. P 52455 (Minn. Dec. 09, 1970)
","Dec. 09, 1970",Minnesota,Overruled by," 1.  Nyhus v. Civil Service Bd.  
232 N.W.2d 779 , 305 Minn. 184 , Minn. , (NO. 45277 )
","Aug. 22, 1975"
