DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Virginia. June 10, 1977 218 Va. 25 235 S.E.2d 316
Extracted from page: 20
","Shifflett v. Commonwealth, No. 761314, 218 Va. 25, 235 S.E.2d 316 (Va. June 10, 1977)
","June 10, 1977",Virgina,Abrogated by," 1.  Haugen v. Shenandoah Valley Dept. of Social Services 
645 S.E.2d 261 , 274 Va. 27 , Va. , (NO. 060869 )
","June 08, 2007"
"Supreme Court of Virginia. March 04, 1977 217 Va. 763 232 S.E.2d 774
Extracted from page: 20
","Allied Productions, Inc. v. Duesterdick, No. 751444, 217 Va. 763, 232 S.E.2d 774 (Va. Mar. 04, 1977)
","Mar. 04, 1977",Virgina,Overruled by," 1.  Shipman v. Kruck  
593 S.E.2d 319 , 267 Va. 495 , Va. , (NO. 030500 )
","Mar. 05, 2004"
"Supreme Court of Virginia. June 08, 1979 220 Va. 53 255 S.E.2d 479
Extracted from page: 24
","Short v. Griffitts, No. 770974, 220 Va. 53, 255 S.E.2d 479 (Va. June 08, 1979)
","June 08, 1979",Virgina,Overruled by," 1.  Lentz v. Morris 
372 S.E.2d 608 , 236 Va. 78 , 49 Ed. Law Rep. 996 , Va. , (NO. 860022 )
","Sep. 23, 1988"
"Supreme Court of Virginia. March 02, 1990 239 Va. 397 389 S.E.2d 712
Extracted from page: 31
","Haddon v. Metropolitan Life Ins. Co., No. 890501, 239 Va. 397, 389 S.E.2d 712, 52 Fair Empl. Prac. Cas. (BNA) 478, 58 Empl. Prac. Dec. P 41239, 5 IER Cases 479, 1990 WL 18996 (Va. Mar. 02, 1990)
","Mar. 02, 1990",Virgina,Overruled by," 1.  Middlekauff v. Allstate Ins. Co. 
439 S.E.2d 394 , 247 Va. 150 , Va. , (NO. 930375 )
","Jan. 07, 1994"
"Supreme Court of Virginia. March 02, 1990 239 Va. 397 389 S.E.2d 712
Extracted from page: 31
","Haddon v. Metropolitan Life Ins. Co., No. 890501, 239 Va. 397, 389 S.E.2d 712, 52 Fair Empl. Prac. Cas. (BNA) 478, 58 Empl. Prac. Dec. P 41239, 5 IER Cases 479, 1990 WL 18996 (Va. Mar. 02, 1990)
","Mar. 02, 1990",Virgina,Overruled by," 2.  Lichtman v. Knouf 
445 S.E.2d 114 , 248 Va. 138 , 9 IER Cases 1740 , Va. , (NO. 931464 )
","June 10, 1994"
"Supreme Court of Virginia. April 20, 1990 239 Va. 646 391 S.E.2d 71
Extracted from page: 31
","State Farm Mut. Auto. Ins. Co. v. Rice, No. 890859, 239 Va. 646, 391 S.E.2d 71, 1990 WL 47860 (Va. Apr. 20, 1990)
","Apr. 20, 1990",Virgina,Overruled by," 1.  Corriveau by Next Friend Ballagh v. State Farm Mutual Automobile Insurance Company  
836 S.E.2d 694 , 298 Va. 273 , 373 Ed. Law Rep. 436 , Va. , (NO. 181533 )
","Dec. 19, 2019"
"13, 1906 105 Va. 714 54 S.E. 888
Extracted from page: 37
","Fields v. Fields, 105 Va. 714, 54 S.E. 888 (Va. Sep. 13, 1906)
","Sep. 13, 1906",Virgina,Overruled by," 1.  Colley v. Summers Parrott Hardware Co. 
89 S.E. 906 , 119 Va. 439 , Am.Ann.Cas. 1917D,375 , Va.
","Sep. 11, 1916"
"21, 1906 105 Va. 533 54 S.E. 305
Extracted from page: 38
","Anderson v. Commonwealth, 105 Va. 533, 54 S.E. 305 (Va. June 21, 1906)
","June 21, 1906",Virgina,Overruled by," 1.  Conaway v. Commonwealth 
88 S.E. 75 , 118 Va. 792 , Va.
","Mar. 16, 1916"
"01, 1832 3 Leigh 450 30 Va. 450
Extracted from page: 43
","Gallego's Ex'rs v. Attorney General, 30 Va. 450, 3 Leigh 450, 24 Am. Dec. 650, 1832 WL 1845 (Va. Feb. 01, 1832)
","Feb. 01, 1832",Virgina,Overruled by," 1.  Protestant Episcopal Educ. Soc. v. Churchman
80 Va. 718 , 1885 WL 4140 , Va.
","Sep. 25, 1885"
"01, 1832 3 Leigh 450 30 Va. 450
Extracted from page: 43
","Gallego's Ex'rs v. Attorney General, 30 Va. 450, 3 Leigh 450, 24 Am. Dec. 650, 1832 WL 1845 (Va. Feb. 01, 1832)
","Feb. 01, 1832",Virgina,Overruled by," 2.  Trustees of General Assembly of the Presbyterian Church in the U.S. v. Guthrie  
10 S.E. 318 , 86 Va. 125 , 6 L.R.A. 321 , Va.
","June 13, 1889"
"13, 1868 18 Gratt. 517 59 Va. 517
Extracted from page: 45
","Jones v. City of Richmond, 59 Va. 517, 18 Gratt. 517, 98 Am. Dec. 695, 1868 WL 2814 (Va. May 13, 1868)
","May 13, 1868",Virgina,Overruled by," 1.  Wallace v. City of Richmond 
26 S.E. 586 , 94 Va. 204 , Va.
","Jan. 11, 1897"
"Supreme Court of Virginia. September 01, 1972 213 Va. 247 191 S.E.2d 216
Extracted from page: 51
","Oglesby v. Commonwealth, 213 Va. 247, 191 S.E.2d 216 (Va. Sep. 01, 1972)
","Sep. 01, 1972",Virgina,Overruled by," 1.  Lawson v. Commonwealth 
228 S.E.2d 685 , 217 Va. 354 , Va. , (NO. 760216 )
","Oct. 08, 1976"
"16, 1921 130 Va. 99 107 S.E. 730
Extracted from page: 55
","Clark v. Hugo, 130 Va. 99, 107 S.E. 730 (Va. June 16, 1921)
","June 16, 1921",Virgina,Overruled by," 1.  Poindexter v. Jones  
106 S.E.2d 144 , 200 Va. 372 , Va.
","Dec. 01, 1958"
"23, 1921 131 Va. 587 107 S.E. 785
Extracted from page: 57
","Weston's Adm'x v. Hospital of St. Vincent of Paul, 131 Va. 587, 107 S.E. 785, 23 A.L.R. 907 (Va. June 23, 1921)
","June 23, 1921",Virgina,Abrogated by," 1.  McDonald v. Hampton Training School for Nurses 
486 S.E.2d 299 , 254 Va. 79 , Va. , (NO. 961831 )
","June 06, 1997"
"20, 1921 129 Va. 19 105 S.E. 555
Extracted from page: 57
","Bradshaw v. Booth, 129 Va. 19, 105 S.E. 555 (Va. Jan. 20, 1921)
","Jan. 20, 1921",Virgina,Overruled by," 1.  Howard v. Ball 
770 S.E.2d 476 , 289 Va. 470 , Va. , (NO. 140670 )
","Apr. 16, 2015"
